label,category,utterance2,utterance1
1,read_book_1,"{'user': 'Human', 'text': 'Pick up the other one', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Ok, I remembered', 'intent': 'Inform_condition'}"
1,read_book_1,"{'user': 'Alien', 'text': ""I'm done"", 'intent': 'Inform_condition'}","{'user': 'Human', 'text': 'Go for it', 'intent': 'Casual_response'}"
1,read_book_1,"{'user': 'Human', 'text': 'Now put them back on the table one at a time', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Okay', 'intent': 'Inform_understanding'}"
1,read_book_1,"{'user': 'Alien', 'text': 'Do I put both of them together?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Okay, got it', 'intent': 'Inform_understanding'}"
1,read_book_1,"{'user': 'Human', 'text': 'Now let us go back out and get some food ', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Got it', 'intent': 'Inform_understanding'}"
1,using_oven_1,"{'user': 'Alien', 'text': 'What now?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Let’s go to the oven together', 'intent': 'Inform_next_step'}"
1,using_oven_1,"{'user': 'Human', 'text': 'Then walk to the toaster and get a piece of bread.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Okay, got it', 'intent': 'Inform_understanding'}"
1,using_oven_1,"{'user': 'Human', 'text': 'Please pick up one slice of the bread from the toaster', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'Yes', 'intent': 'Yes-no_positive'}"
1,using_oven_1,"{'user': 'Alien', 'text': 'What now?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Okay, got it', 'intent': 'Inform_understanding'}"
1,using_oven_1,"{'user': 'Human', 'text': 'Now please put the bread into the oven', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Okay', 'intent': 'Inform_understanding'}"
1,using_oven_1,"{'user': 'Human', 'text': 'Hey zara, are you okay?', 'intent': 'Ask_okay'}","{'user': 'Alien', 'text': 'Okay, got it', 'intent': 'Inform_understanding'}"
1,using_oven_1,"{'user': 'Human', 'text': 'Now please close the oven door', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Yes', 'intent': 'Yes-no_positive'}"
1,using_oven_1,"{'user': 'Human', 'text': 'Now the bread is baked.', 'intent': 'Inform_other'}","{'user': 'Alien', 'text': 'Sure', 'intent': 'Inform_understanding'}"
1,using_oven_1,"{'user': 'Alien', 'text': 'What now?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Okay', 'intent': 'Inform_understanding'}"
1,using_oven_1,"{'user': 'Alien', 'text': 'What now?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Okay, got it', 'intent': 'Inform_understanding'}"
1,using_oven_1,"{'user': 'Human', 'text': ""Lets's find a plate to put the bread on."", 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Okay', 'intent': 'Inform_understanding'}"
1,using_oven_1,"{'user': 'Human', 'text': 'Now you can place the bread on a plate.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Okay, got it', 'intent': 'Inform_understanding'}"
1,using_oven_1,"{'user': 'Human', 'text': 'Have you learned how to use an oven?', 'intent': 'Casual_question'}","{'user': 'Human', 'text': 'Nice job!', 'intent': 'Casual_response'}"
1,using_computer_3,"{'user': 'Human', 'text': 'Follow me', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Okay', 'intent': 'Casual_response'}"
1,using_computer_3,"{'user': 'Alien', 'text': 'Is this it?', 'intent': 'Ask_about_object'}","{'user': 'Alien', 'text': 'Okay', 'intent': 'Inform_understanding'}"
1,using_computer_3,"{'user': 'Alien', 'text': 'What now?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Yes', 'intent': 'Yes-no_positive'}"
1,using_computer_3,"{'user': 'Alien', 'text': 'What now?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Okay', 'intent': 'Inform_understanding'}"
1,using_computer_3,"{'user': 'Human', 'text': 'you can sit on the chair', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Okay', 'intent': 'Inform_understanding'}"
1,using_computer_3,"{'user': 'Human', 'text': 'Now pick up the mouse', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Sure', 'intent': 'Inform_understanding'}"
1,using_computer_3,"{'user': 'Human', 'text': 'How do you feel about using the computer?', 'intent': 'Casual_question'}","{'user': 'Alien', 'text': 'Sure', 'intent': 'Inform_understanding'}"
1,using_computer_3,"{'user': 'Alien', 'text': 'I am done using it', 'intent': 'Casual_observation'}","{'user': 'Alien', 'text': 'Sure', 'intent': 'Casual_response'}"
1,using_computer_3,"{'user': 'Human', 'text': 'Next we need to shut down the computer.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Alright', 'intent': 'Inform_understanding'}"
1,using_computer_3,"{'user': 'Alien', 'text': 'I turned off the computer', 'intent': 'Inform_observation'}","{'user': 'Alien', 'text': 'Sure', 'intent': 'Inform_understanding'}"
1,bedroom_cabinet_3,"{'user': 'Alien', 'text': 'is this the right place to start？', 'intent': 'Ask_about_location'}","{'user': 'Alien', 'text': 'Sure', 'intent': 'Inform_understanding'}"
1,bedroom_cabinet_3,"{'user': 'Human', 'text': 'Turn around', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'No', 'intent': 'Yes-no_negative'}"
1,bedroom_cabinet_3,"{'user': 'Human', 'text': 'Follow me ', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'Great', 'intent': 'Casual_response'}"
1,bedroom_cabinet_3,"{'user': 'Human', 'text': 'Now open up the cupboard below', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Okay', 'intent': 'Inform_understanding'}"
1,bedroom_cabinet_3,"{'user': 'Human', 'text': 'Now put the toy on the top shelf of the cupboard', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'Yes', 'intent': 'Yes-no_positive'}"
1,bedroom_cabinet_3,"{'user': 'Human', 'text': ""Now let's go back to the bookshelf in the room"", 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'Very good', 'intent': 'Casual_response'}"
1,bedroom_cabinet_3,"{'user': 'Human', 'text': 'Pick up the toy from the bookshelf', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Okay', 'intent': 'Inform_understanding'}"
1,bedroom_cabinet_3,"{'user': 'Human', 'text': 'Now follow me, let us put the toy back in the cupboard', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Got it', 'intent': 'Inform_understanding'}"
1,bedroom_cabinet_3,"{'user': 'Alien', 'text': ""What's next？"", 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Got it', 'intent': 'Inform_understanding'}"
1,bedroom_cabinet_3,"{'user': 'Human', 'text': 'Very good, now close the cupboard', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'Yes', 'intent': 'Yes-no_positive'}"
1,using_microwave_1,"{'user': 'Human', 'text': 'Do you see the salmon in front of you?', 'intent': 'Ask_know_object'}","{'user': 'Alien', 'text': 'Sure', 'intent': 'Casual_response'}"
1,using_microwave_1,"{'user': 'Alien', 'text': 'What now?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Okay, got it', 'intent': 'Inform_understanding'}"
1,using_microwave_1,"{'user': 'Human', 'text': 'Hello, Zara! Are you good?', 'intent': 'Ask_okay'}","{'user': 'Alien', 'text': 'Okay', 'intent': 'Inform_understanding'}"
1,using_microwave_1,"{'user': 'Human', 'text': 'Please put the salmon in the microwave.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Yes', 'intent': 'Yes-no_positive'}"
1,using_microwave_1,"{'user': 'Human', 'text': 'Do you know what to do next?', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': 'Okay, got it', 'intent': 'Inform_understanding'}"
1,using_microwave_1,"{'user': 'Alien', 'text': 'Okay, what now?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Okay, got it', 'intent': 'Inform_understanding'}"
1,using_microwave_1,"{'user': 'Human', 'text': 'We have heated the salmon for 3 minutes and it is time to turn off the microwave.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Okay, got it', 'intent': 'Inform_understanding'}"
1,using_microwave_1,"{'user': 'Human', 'text': 'Do you know what to do now?', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': 'Okay, got it', 'intent': 'Inform_understanding'}"
1,using_microwave_1,"{'user': 'Alien', 'text': 'What now?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Okay, got it', 'intent': 'Inform_understanding'}"
1,using_microwave_1,"{'user': 'Human', 'text': ""Don't forget to close the microwave door."", 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Okay', 'intent': 'Casual_response'}"
1,using_microwave_1,"{'user': 'Human', 'text': 'Do you know the next step?', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': 'Okay, got it', 'intent': 'Inform_understanding'}"
1,using_microwave_1,"{'user': 'Alien', 'text': 'What now?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Okay, got it', 'intent': 'Casual_response'}"
1,using_microwave_1,"{'user': 'Human', 'text': 'Zara, how are you feeling today?', 'intent': 'Casual_question'}","{'user': 'Alien', 'text': 'Okay, got it', 'intent': 'Inform_understanding'}"
1,wash_glass_3,"{'user': 'Alien', 'text': 'Is it the object on the table there?', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': ""That's okay, Zara. The glass is a container we drink from. We need to find one to wash. Could you look around and tell me if you see anything that might hold liquid?"", 'intent': 'Inform_action'}"
1,wash_glass_3,"{'user': 'Human', 'text': 'Now, grab one of the glasses on the table ', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'So what should I do next?', 'intent': 'Ask_next_step'}"
1,wash_glass_3,"{'user': 'Human', 'text': ""Come Zara. Let's wash that glass."", 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Now I know what a glass is', 'intent': 'Inform_understanding'}"
1,wash_glass_3,"{'user': 'Human', 'text': 'Are you ok Zara? Why you standing next to the refrigerator?', 'intent': 'Ask_okay'}","{'user': 'Alien', 'text': ""Sure. I'm on my way."", 'intent': 'Inform_understanding'}"
1,wash_glass_3,"{'user': 'Human', 'text': 'Do you know what should do next?', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': ""Ok, I'm on my way to the sink."", 'intent': 'Inform_understanding'}"
1,wash_glass_3,"{'user': 'Human', 'text': 'Do you know what should you do next?', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': 'Ok', 'intent': 'Inform_understanding'}"
1,wash_glass_3,"{'user': 'Human', 'text': 'Now, do you know what should do next?', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': 'Sure. I know how to turn the tap on.', 'intent': 'Inform_understanding'}"
1,wash_glass_3,"{'user': 'Human', 'text': 'Now, since the glass is clean. Do you know what should do next?', 'intent': 'Ask_know_next_step'}","{'user': 'Human', 'text': 'The reason why we have to turn it off is we have to save the water.', 'intent': 'Inform_action'}"
1,wash_glass_3,"{'user': 'Human', 'text': 'Do you still remember where did you grab the glass?', 'intent': 'Ask_know_location'}","{'user': 'Alien', 'text': 'Sure, I will grab the class out off the sink.', 'intent': 'Inform_understanding'}"
1,wash_glass_3,"{'user': 'Human', 'text': 'Now do you know what a glass is?', 'intent': 'Ask_know_object'}","{'user': 'Human', 'text': 'Good, now go to the place where you grab the glasses.', 'intent': 'Inform_action'}"
1,wash_glass_3,"{'user': 'Human', 'text': 'Now, do you know where the place to wash the glasses?', 'intent': 'Ask_know_location'}","{'user': 'Human', 'text': 'Great, now put it on the place where you get it from', 'intent': 'Inform_action'}"
1,wash_glass_3,"{'user': 'Human', 'text': ""Now, do you have anything confused or anything don't understand about wash the glasses?"", 'intent': 'Ask_need_info'}","{'user': 'Human', 'text': 'Yes it is called the sink, now come over to the sink.', 'intent': 'iInform_object'}"
1,bedroom_cabinet_2,"{'user': 'Human', 'text': 'Okay Zara pickup a toy', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Okay Michael', 'intent': 'Inform_understanding'}"
1,bedroom_cabinet_2,"{'user': 'Alien', 'text': 'Im sorry I thought this was a toy Michael', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': ""I'm sorry Zara it seems youve picked up a book rather than a toy."", 'intent': 'Inform_object'}"
1,bedroom_cabinet_2,"{'user': 'Human', 'text': 'Okay now pickup a toy Zara', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Okay Michael I will', 'intent': 'Yes-no_positive'}"
1,bedroom_cabinet_2,"{'user': 'Human', 'text': ""Okay now let's take the toy to a cupboard in the other room"", 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'Yes that is a toy Zara nice job', 'intent': 'Inform_object'}"
1,bedroom_cabinet_2,"{'user': 'Human', 'text': 'Okay now open up the cupboard', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Okay I will follow you', 'intent': 'Inform_understanding'}"
1,bedroom_cabinet_2,"{'user': 'Alien', 'text': 'should I put the toy inside?', 'intent': 'Ask_about_action'}","{'user': 'Human', 'text': 'Nice Job Zara', 'intent': 'Yes-no_positive'}"
1,bedroom_cabinet_2,"{'user': 'Human', 'text': 'Now Zara we have to do the same thing with the other toy', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'Yes Zara put the toy inside the cupboard. It will help make the room more organized', 'intent': 'Inform_action'}"
1,bedroom_cabinet_2,"{'user': 'Alien', 'text': 'Should I pickup this toy?', 'intent': 'Ask_about_action'}","{'user': 'Alien', 'text': 'Oh I see, I will go back to the bedroom now where the other toy is.', 'intent': 'Inform_understanding'}"
1,bedroom_cabinet_2,"{'user': 'Alien', 'text': 'What Should I do now Michael?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Yes Zara you need to pickup the toy so we can move it.', 'intent': 'Inform_action'}"
1,bedroom_cabinet_2,"{'user': 'Alien', 'text': 'I think I understand I will now put the toy in the cupboard like before', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': ""I see, let's go back to the cupboard"", 'intent': 'Inform_understanding'}"
1,bedroom_cabinet_2,"{'user': 'Human', 'text': 'The last thing we need to do is close the cupboard', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'Yes Nice Job Zara!', 'intent': 'Yes-no_positive'}"
1,using_microwave_1,"{'user': 'Human', 'text': ""first pickup the food that's on top of the microwave"", 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Oh okay that sounds important how do I do that?', 'intent': 'Ask_get_started'}"
1,using_microwave_1,"{'user': 'Alien', 'text': 'What do I do next Michael?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'I see, I will do that now', 'intent': 'Inform_understanding'}"
1,using_microwave_1,"{'user': 'Human', 'text': 'Now you can put the food in the microwave', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Yes I do! I will do that now', 'intent': 'Inform_understanding'}"
1,using_microwave_1,"{'user': 'Human', 'text': 'The next step is to put the food your holding on the other side of the door your holding.', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': ""It's okay Zara I will try to explain better"", 'intent': 'Inform_action'}"
1,using_microwave_1,"{'user': 'Alien', 'text': 'What Should I do now Michael?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': ""Yes that's right Zara, Nice Job!"", 'intent': 'Yes-no_positive'}"
1,using_microwave_1,"{'user': 'Human', 'text': 'Next we have to pick how long we want to microwave for', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Okay that makes sense cause the food is inside now! I will do that', 'intent': 'Inform_understanding'}"
1,using_microwave_1,"{'user': 'Human', 'text': 'Now all you have to do is press the button that says start', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Oh that makes sense I will select two minutes then', 'intent': 'Inform_understanding'}"
